	subject_ID	RT	Condition	Display_Size
5655	11	1261.0	conjunction_negative	15
5656	11	852.7	conjunction_negative	15
5657	11	1228.7	conjunction_negative	15
5658	11	790.0	conjunction_negative	1
5659	11	788.2	conjunction_negative	5
5660	11	1673.4	conjunction_negative	5
5661	11	1220.1	conjunction_negative	5
5662	11	1607.7	conjunction_negative	30
5663	11	2161.5	conjunction_negative	30
5664	11	869.2	conjunction_negative	1
5665	11	1431.1	conjunction_negative	5
5666	1	1501.7	conjunction_positive	30
5667	1	1227.6	conjunction_positive	5
5668	1	1557.0	conjunction_positive	5
5669	1	560.8	conjunction_positive	1
5670	1	861.6	conjunction_positive	15
5671	1	1494.4	conjunction_positive	15
5672	1	560.4	conjunction_positive	1
5673	1	503.1	conjunction_positive	1
5674	1	1055.1	conjunction_positive	15
5675	1	627.3	conjunction_positive	1
5676	1	765.2	conjunction_positive	1
5677	1	455.8	conjunction_positive	1
5678	1	1065.2	conjunction_positive	5
5679	1	536.8	conjunction_positive	1
5680	1	492.9	conjunction_positive	1
5681	1	1194.6	conjunction_positive	15
5682	1	721.7	conjunction_positive	5
5683	1	430.8	conjunction_positive	1
5684	1	1650.5	conjunction_positive	15
5685	1	906.4	conjunction_positive	5
5686	1	419.1	conjunction_positive	1
5687	1	736.4	conjunction_positive	1
5688	1	1657.0	conjunction_positive	15
5689	1	1488.5	conjunction_positive	30
5690	1	495.3	conjunction_positive	1
5691	1	528.6	conjunction_positive	1
5692	1	1303.9	conjunction_positive	15
5693	1	1112.1	conjunction_positive	30
5694	1	757.7	conjunction_positive	1
5695	1	646.6	conjunction_positive	1
5696	1	1108.9	conjunction_positive	15
5697	1	736.5	conjunction_positive	5
5698	1	717.1	conjunction_positive	5
5699	1	1638.2	conjunction_positive	30
5700	1	1262.3	conjunction_positive	30
5701	1	934.2	conjunction_positive	5
5702	1	1195.1	conjunction_positive	15
5703	1	841.2	conjunction_positive	5
5704	1	988.9	conjunction_positive	30
5705	1	1123.0	conjunction_positive	30
5706	1	1211.2	conjunction_positive	5
5707	1	1205.5	conjunction_positive	5
5708	1	1439.2	conjunction_positive	5
5709	1	735.4	conjunction_positive	5
5710	1	620.0	conjunction_positive	5
5711	1	893.2	conjunction_positive	5
5712	1	391.9	conjunction_positive	1
5713	1	501.7	conjunction_positive	1
5714	1	443.8	conjunction_positive	1
5715	1	1126.6	conjunction_positive	30
5716	1	935.1	conjunction_positive	5
5717	1	705.8	conjunction_positive	30
5718	1	649.2	conjunction_positive	15
5719	1	529.3	conjunction_positive	1
5720	1	510.4	conjunction_positive	1
5721	1	580.6	conjunction_positive	1
5722	1	839.0	conjunction_positive	30
5723	1	646.2	conjunction_positive	1
5724	1	817.6	conjunction_positive	5
5725	1	567.6	conjunction_positive	5
5726	1	475.5	conjunction_positive	1
5727	1	658.6	conjunction_positive	15
5728	1	502.8	conjunction_positive	5
5729	1	625.7	conjunction_positive	15
5730	1	483.3	conjunction_positive	5
5731	1	591.8	conjunction_positive	1
5732	1	588.7	conjunction_positive	1
5733	1	511.1	conjunction_positive	1
5734	1	405.3	conjunction_positive	1
5735	1	914.2	conjunction_positive	5
5736	1	588.2	conjunction_positive	1
5737	1	990.8	conjunction_positive	5
5738	1	568.6	conjunction_positive	5
5739	1	1228.1	conjunction_positive	15
5740	1	570.2	conjunction_positive	15
5741	1	720.0	conjunction_positive	30
5742	1	990.0	conjunction_positive	15
5743	1	576.3	conjunction_positive	5
5744	1	652.8	conjunction_positive	5
5745	1	748.5	conjunction_positive	30
5746	1	760.5	conjunction_positive	15
5747	1	540.8	conjunction_positive	1
5748	1	574.9	conjunction_positive	15
5749	1	702.0	conjunction_positive	30
5750	1	587.9	conjunction_positive	15
5751	1	574.9	conjunction_positive	1
5752	1	472.6	conjunction_positive	5
5753	1	1037.8	conjunction_positive	15
5754	1	718.4	conjunction_positive	1
5755	1	1109.3	conjunction_positive	30
5756	1	738.7	conjunction_positive	5
5757	1	479.6	conjunction_positive	5
5758	1	1019.2	conjunction_positive	30
5759	1	556.0	conjunction_positive	5
5760	1	930.3	conjunction_positive	5
5761	1	631.3	conjunction_positive	5
5762	1	837.0	conjunction_positive	5
5763	1	734.1	conjunction_positive	5
5764	1	507.7	conjunction_positive	1
5765	1	498.0	conjunction_positive	5
5766	1	552.1	conjunction_positive	5
5767	1	460.1	conjunction_positive	15
5768	1	835.6	conjunction_positive	30
5769	1	1255.0	conjunction_positive	30
5770	1	382.5	conjunction_positive	1
5771	1	393.4	conjunction_positive	5
5772	1	515.7	conjunction_positive	5
5773	1	649.2	conjunction_positive	30
5774	1	711.5	conjunction_positive	30
5775	1	772.8	conjunction_positive	30
5776	1	509.0	conjunction_positive	15
5777	1	1026.8	conjunction_positive	15
5778	1	458.8	conjunction_positive	1
5779	1	901.2	conjunction_positive	1
5780	1	491.4	conjunction_positive	15
5781	1	1052.3	conjunction_positive	15
5782	1	796.8	conjunction_positive	15
5783	1	471.2	conjunction_positive	5
5784	1	1500.9	conjunction_positive	30
5785	1	226.8	conjunction_positive	15
5786	1	746.4	conjunction_positive	5
5787	1	598.9	conjunction_positive	5
5788	1	488.8	conjunction_positive	1
5789	1	799.3	conjunction_positive	15
5790	1	649.1	conjunction_positive	5
5791	1	459.7	conjunction_positive	1
5792	1	808.7	conjunction_positive	5
5793	1	514.3	conjunction_positive	5
5794	1	471.4	conjunction_positive	1
5795	1	798.9	conjunction_positive	30
5796	1	727.0	conjunction_positive	15
5797	1	601.8	conjunction_positive	30
5798	1	426.0	conjunction_positive	1
5799	1	659.6	conjunction_positive	30
5800	1	659.5	conjunction_positive	5
5801	1	504.4	conjunction_positive	1
5802	1	430.8	conjunction_positive	1
5803	1	1080.9	conjunction_positive	1
5804	1	596.8	conjunction_positive	1
5805	1	555.7	conjunction_positive	15
5806	1	500.4	conjunction_positive	5
5807	1	1434.5	conjunction_positive	30
5808	1	1094.8	conjunction_positive	30
5809	1	652.3	conjunction_positive	15
5810	1	447.7	conjunction_positive	1
5811	1	513.9	conjunction_positive	1
5812	1	664.6	conjunction_positive	1
5813	1	615.7	conjunction_positive	5
5814	1	983.3	conjunction_positive	30
5815	1	1517.0	conjunction_positive	30
5816	2	1621.6	conjunction_positive	30
5817	2	711.2	conjunction_positive	5
5818	2	693.2	conjunction_positive	1
5819	2	1475.5	conjunction_positive	30
5820	2	742.9	conjunction_positive	1
5821	2	482.0	conjunction_positive	5
5822	2	998.1	conjunction_positive	15
5823	2	535.9	conjunction_positive	5
5824	2	538.4	conjunction_positive	1
5825	2	911.3	conjunction_positive	15
5826	2	452.7	conjunction_positive	1
5827	2	704.8	conjunction_positive	15
5828	2	830.7	conjunction_positive	5
5829	2	582.9	conjunction_positive	1
5830	2	1545.2	conjunction_positive	30
5831	2	693.8	conjunction_positive	5
5832	2	452.3	conjunction_positive	1
5833	2	628.1	conjunction_positive	30
5834	2	534.4	conjunction_positive	1
5835	2	556.5	conjunction_positive	1
5836	2	842.2	conjunction_positive	15
5837	2	547.1	conjunction_positive	1
5838	2	502.6	conjunction_positive	1
5839	2	716.7	conjunction_positive	30
5840	2	621.0	conjunction_positive	15
5841	2	887.7	conjunction_positive	15
5842	2	596.6	conjunction_positive	1
5843	2	903.1	conjunction_positive	30
5844	2	589.0	conjunction_positive	1
5845	2	818.7	conjunction_positive	30
5846	2	1019.9	conjunction_positive	30
5847	2	610.4	conjunction_positive	1
5848	2	757.7	conjunction_positive	30
5849	2	625.2	conjunction_positive	1
5850	2	1074.0	conjunction_positive	5
5851	2	705.2	conjunction_positive	30
5852	2	671.1	conjunction_positive	5
5853	2	565.2	conjunction_positive	5
5854	2	453.5	conjunction_positive	1
5855	2	531.6	conjunction_positive	15
5856	2	869.8	conjunction_positive	30
5857	2	717.0	conjunction_positive	5
5858	2	1077.4	conjunction_positive	30
5859	2	578.4	conjunction_positive	15
5860	2	582.3	conjunction_positive	5
5861	2	616.9	conjunction_positive	30
5862	2	728.8	conjunction_positive	5
5863	2	807.4	conjunction_positive	15
5864	2	842.1	conjunction_positive	5
5865	2	890.2	conjunction_positive	30
5866	2	1039.6	conjunction_positive	5
5867	2	1168.1	conjunction_positive	15
5868	2	1147.4	conjunction_positive	30
5869	2	849.4	conjunction_positive	15
5870	2	712.9	conjunction_positive	15
5871	2	790.8	conjunction_positive	15
5872	2	641.8	conjunction_positive	15
5873	2	600.9	conjunction_positive	15
5874	2	589.0	conjunction_positive	1
5875	2	735.2	conjunction_positive	30
5876	2	571.7	conjunction_positive	15
5877	2	623.2	conjunction_positive	5
5878	2	592.5	conjunction_positive	30
5879	2	659.1	conjunction_positive	15
5880	2	482.7	conjunction_positive	15
5881	2	950.8	conjunction_positive	5
5882	2	748.4	conjunction_positive	1
5883	2	600.5	conjunction_positive	5
5884	2	794.7	conjunction_positive	5
5885	2	823.6	conjunction_positive	15
5886	2	913.0	conjunction_positive	15
5887	2	726.9	conjunction_positive	5
5888	2	979.8	conjunction_positive	15
5889	2	759.1	conjunction_positive	5
5890	2	695.2	conjunction_positive	15
5891	2	629.9	conjunction_positive	30
5892	2	1271.1	conjunction_positive	1
5893	2	766.2	conjunction_positive	30
5894	2	1561.8	conjunction_positive	1
5895	2	1134.2	conjunction_positive	15
5896	2	655.9	conjunction_positive	5
5897	2	1556.0	conjunction_positive	1
5898	2	580.2	conjunction_positive	15
5899	2	711.7	conjunction_positive	1
5900	2	500.4	conjunction_positive	5
5901	2	474.9	conjunction_positive	5
5902	2	837.1	conjunction_positive	30
5903	2	653.6	conjunction_positive	1
5904	2	421.6	conjunction_positive	5
5905	2	942.5	conjunction_positive	30
5906	2	738.9	conjunction_positive	1
5907	2	519.3	conjunction_positive	1
5908	2	524.9	conjunction_positive	5
5909	2	547.9	conjunction_positive	15
5910	2	1014.7	conjunction_positive	30
5911	2	740.0	conjunction_positive	1
5912	2	715.2	conjunction_positive	1
5913	2	716.3	conjunction_positive	5
5914	2	667.2	conjunction_positive	5
5915	2	631.0	conjunction_positive	1
5916	2	903.5	conjunction_positive	30
5917	2	879.6	conjunction_positive	30
5918	2	454.4	conjunction_positive	1
5919	2	974.3	conjunction_positive	30
5920	2	788.4	conjunction_positive	15
5921	2	1286.9	conjunction_positive	30
5922	2	551.7	conjunction_positive	5
5923	2	560.2	conjunction_positive	5
5924	2	879.5	conjunction_positive	5
5925	2	713.7	conjunction_positive	30
5926	2	593.1	conjunction_positive	15
5927	2	1526.0	conjunction_positive	30
5928	2	963.3	conjunction_positive	30
5929	2	824.0	conjunction_positive	15
5930	2	604.4	conjunction_positive	15
5931	2	708.0	conjunction_positive	15
5932	2	1088.8	conjunction_positive	15
5933	2	527.3	conjunction_positive	1
5934	2	612.4	conjunction_positive	15
5935	2	1148.5	conjunction_positive	15
5936	2	823.9	conjunction_positive	15
5937	2	833.1	conjunction_positive	30
5938	2	1228.2	conjunction_positive	5
5939	2	597.8	conjunction_positive	15
5940	2	683.8	conjunction_positive	1
5941	2	1427.7	conjunction_positive	30
5942	2	1252.6	conjunction_positive	1
5943	2	908.8	conjunction_positive	30
5944	2	1744.8	conjunction_positive	30
5945	2	558.6	conjunction_positive	15
5946	2	882.4	conjunction_positive	15
5947	2	872.5	conjunction_positive	30
5948	2	1116.8	conjunction_positive	1
5949	2	1066.2	conjunction_positive	30
5950	2	704.4	conjunction_positive	15
5951	2	1437.9	conjunction_positive	5
5952	2	897.3	conjunction_positive	30
5953	2	518.8	conjunction_positive	30
5954	2	761.5	conjunction_positive	30
5955	2	558.8	conjunction_positive	1
5956	2	530.4	conjunction_positive	5
5957	2	584.1	conjunction_positive	30
5958	2	798.0	conjunction_positive	1
5959	2	899.7	conjunction_positive	15
5960	2	557.6	conjunction_positive	1
5961	2	1019.0	conjunction_positive	5
5962	2	679.4	conjunction_positive	5
5963	2	610.4	conjunction_positive	30
5964	2	708.1	conjunction_positive	30
5965	2	609.9	conjunction_positive	5
5966	2	1103.3	conjunction_positive	15
5967	2	548.4	conjunction_positive	1
5968	2	519.9	conjunction_positive	1
5969	2	525.2	conjunction_positive	1
5970	2	1122.4	conjunction_positive	15
5971	2	511.6	conjunction_positive	1
5972	2	1205.5	conjunction_positive	1
5973	2	543.4	conjunction_positive	15
5974	2	515.9	conjunction_positive	1
5975	2	681.4	conjunction_positive	15
5976	2	567.7	conjunction_positive	5
5977	2	426.8	conjunction_positive	1
5978	2	516.4	conjunction_positive	5
5979	2	425.5	conjunction_positive	1
5980	2	418.4	conjunction_positive	1
5981	2	412.1	conjunction_positive	5
5982	2	581.6	conjunction_positive	5
5983	2	696.1	conjunction_positive	5
5984	3	1591.4	conjunction_positive	1
5985	3	1306.7	conjunction_positive	1
5986	3	1066.9	conjunction_positive	5
5987	3	1289.4	conjunction_positive	5
5988	3	1100.8	conjunction_positive	5
5989	3	1196.8	conjunction_positive	5
5990	3	1700.8	conjunction_positive	15
5991	3	826.6	conjunction_positive	5
5992	3	1267.7	conjunction_positive	15
5993	3	966.7	conjunction_positive	15
5994	3	1250.3	conjunction_positive	15
5995	3	1210.2	conjunction_positive	15
5996	3	778.4	conjunction_positive	5
5997	3	1637.9	conjunction_positive	15
5998	3	1083.4	conjunction_positive	30
5999	3	1017.8	conjunction_positive	5
6000	3	715.4	conjunction_positive	5
6001	3	616.3	conjunction_positive	5
6002	3	1258.6	conjunction_positive	30
6003	3	1042.4	conjunction_positive	30
6004	3	1056.7	conjunction_positive	5
6005	3	1354.7	conjunction_positive	15
6006	3	705.0	conjunction_positive	5
6007	3	686.1	conjunction_positive	15
6008	3	733.1	conjunction_positive	1
6009	3	969.2	conjunction_positive	30
6010	3	924.8	conjunction_positive	5
6011	3	705.6	conjunction_positive	1
6012	3	1231.9	conjunction_positive	1
6013	3	1208.3	conjunction_positive	15
6014	3	1129.1	conjunction_positive	15
6015	3	946.8	conjunction_positive	5
6016	3	1623.9	conjunction_positive	15
6017	3	1033.0	conjunction_positive	15
6018	3	809.9	conjunction_positive	1
6019	3	819.5	conjunction_positive	1
6020	3	540.6	conjunction_positive	1
6021	3	1473.5	conjunction_positive	30
6022	3	1363.1	conjunction_positive	30
6023	3	1207.0	conjunction_positive	30
6024	3	784.9	conjunction_positive	1
6025	3	741.4	conjunction_positive	1
6026	3	641.7	conjunction_positive	1
6027	3	894.1	conjunction_positive	1
6028	3	1037.5	conjunction_positive	30
6029	3	812.5	conjunction_positive	30
6030	3	1318.1	conjunction_positive	30
6031	3	1524.4	conjunction_positive	30
6032	3	817.7	conjunction_positive	1
6033	3	849.6	conjunction_positive	30
6034	3	862.1	conjunction_positive	1
6035	3	565.6	conjunction_positive	1
6036	3	936.4	conjunction_positive	1
6037	3	994.4	conjunction_positive	15
6038	3	1380.9	conjunction_positive	15
6039	3	1079.4	conjunction_positive	30
6040	3	625.0	conjunction_positive	5
6041	3	1095.2	conjunction_positive	15
6042	3	822.7	conjunction_positive	1
6043	3	784.0	conjunction_positive	1
6044	3	814.1	conjunction_positive	15
6045	3	1634.6	conjunction_positive	30
6046	3	1035.0	conjunction_positive	1
6047	3	1275.7	conjunction_positive	30
6048	3	761.5	conjunction_positive	15
6049	3	869.8	conjunction_positive	5
6050	3	912.5	conjunction_positive	30
6051	3	1206.7	conjunction_positive	15
6052	3	752.2	conjunction_positive	5
6053	3	780.9	conjunction_positive	5
6054	3	1534.6	conjunction_positive	1
6055	3	1373.5	conjunction_positive	30
6056	3	624.5	conjunction_positive	5
6057	3	882.2	conjunction_positive	5
6058	3	680.4	conjunction_positive	5
6059	3	967.0	conjunction_positive	30
6060	3	985.2	conjunction_positive	15
6061	3	1051.7	conjunction_positive	5
6062	3	1623.3	conjunction_positive	15
6063	3	1629.1	conjunction_positive	5
6064	3	797.1	conjunction_positive	1
6065	3	678.1	conjunction_positive	5
6066	3	1431.4	conjunction_positive	30
6067	3	903.8	conjunction_positive	1
6068	3	1204.4	conjunction_positive	15
6069	3	923.9	conjunction_positive	1
6070	3	1201.8	conjunction_positive	30
6071	3	1132.8	conjunction_positive	1
6072	3	1210.4	conjunction_positive	15
6073	3	839.3	conjunction_positive	5
6074	3	1104.8	conjunction_positive	15
6075	3	695.9	conjunction_positive	5
6076	3	889.8	conjunction_positive	5
6077	3	867.0	conjunction_positive	30
6078	3	781.9	conjunction_positive	1
6079	3	750.8	conjunction_positive	1
6080	3	1364.9	conjunction_positive	5
6081	3	824.7	conjunction_positive	15
6082	3	945.4	conjunction_positive	15
6083	3	619.3	conjunction_positive	1
6084	3	921.0	conjunction_positive	15
6085	3	990.6	conjunction_positive	15
6086	3	1027.6	conjunction_positive	5
6087	3	612.5	conjunction_positive	1
6088	3	804.9	conjunction_positive	30
6089	3	1502.7	conjunction_positive	1
6090	3	797.0	conjunction_positive	30
6091	3	839.1	conjunction_positive	30
6092	3	527.7	conjunction_positive	1
6093	3	564.8	conjunction_positive	1
6094	3	568.0	conjunction_positive	1
6095	3	1707.1	conjunction_positive	5
6096	3	1265.4	conjunction_positive	30
6097	3	852.5	conjunction_positive	15
6098	3	1292.2	conjunction_positive	5
6099	3	898.8	conjunction_positive	15
6100	3	1145.4	conjunction_positive	30
6101	3	844.8	conjunction_positive	30
6102	3	816.8	conjunction_positive	1
6103	3	1366.5	conjunction_positive	15
6104	3	655.0	conjunction_positive	1
6105	3	928.7	conjunction_positive	30
6106	3	940.1	conjunction_positive	30
6107	3	1072.5	conjunction_positive	15
6108	3	1390.6	conjunction_positive	30
6109	3	657.1	conjunction_positive	5
6110	3	1249.3	conjunction_positive	15
6111	3	966.6	conjunction_positive	30
6112	3	574.7	conjunction_positive	1
6113	3	1308.6	conjunction_positive	5
6114	3	643.3	conjunction_positive	1
6115	3	1080.1	conjunction_positive	5
6116	3	775.1	conjunction_positive	5
6117	3	610.2	conjunction_positive	5
6118	3	1193.7	conjunction_positive	15
6119	3	1174.0	conjunction_positive	5
6120	3	1169.3	conjunction_positive	1
6121	3	850.8	conjunction_positive	15
6122	3	1226.9	conjunction_positive	30
6123	3	611.8	conjunction_positive	30
6124	3	693.8	conjunction_positive	30
6125	3	745.4	conjunction_positive	5
6126	3	624.0	conjunction_positive	5
6127	3	616.2	conjunction_positive	15
6128	3	793.3	conjunction_positive	15
6129	3	1043.7	conjunction_positive	5
6130	3	708.1	conjunction_positive	15
6131	3	786.0	conjunction_positive	15
6132	3	636.3	conjunction_positive	5
6133	3	640.1	conjunction_positive	5
6134	3	1168.7	conjunction_positive	30
6135	3	459.8	conjunction_positive	5
6136	3	531.6	conjunction_positive	15
6137	3	647.8	conjunction_positive	15
6138	3	854.4	conjunction_positive	5
6139	3	718.2	conjunction_positive	15
6140	3	571.5	conjunction_positive	30
6141	3	1023.2	conjunction_positive	1
6142	3	655.8	conjunction_positive	1
6143	3	1039.5	conjunction_positive	1
6144	3	751.6	conjunction_positive	1
6145	3	1287.3	conjunction_positive	1
6146	3	573.8	conjunction_positive	1
6147	3	664.7	conjunction_positive	1
6148	3	472.1	conjunction_positive	1
6149	3	1109.7	conjunction_positive	1
6150	4	524.1	conjunction_positive	5
6151	4	767.3	conjunction_positive	15
6152	4	703.5	conjunction_positive	1
6153	4	381.6	conjunction_positive	1
6154	4	1064.1	conjunction_positive	15
6155	4	935.8	conjunction_positive	5
6156	4	396.5	conjunction_positive	1
6157	4	642.0	conjunction_positive	15
6158	4	487.1	conjunction_positive	1
6159	4	765.5	conjunction_positive	30
6160	4	392.6	conjunction_positive	1
6161	4	419.1	conjunction_positive	1
6162	4	410.8	conjunction_positive	1
6163	4	391.3	conjunction_positive	1
6164	4	850.0	conjunction_positive	5
6165	4	1527.7	conjunction_positive	30
6166	4	488.0	conjunction_positive	1
6167	4	399.3	conjunction_positive	1
6168	4	571.6	conjunction_positive	5
6169	4	428.3	conjunction_positive	1
6170	4	373.5	conjunction_positive	1
6171	4	1068.5	conjunction_positive	15
6172	4	869.0	conjunction_positive	15
6173	4	1677.7	conjunction_positive	30
6174	4	761.1	conjunction_positive	30
6175	4	503.9	conjunction_positive	1
6176	4	427.3	conjunction_positive	1
6177	4	918.1	conjunction_positive	15
6178	4	715.9	conjunction_positive	15
6179	4	633.3	conjunction_positive	5
6180	4	1271.5	conjunction_positive	15
6181	4	505.1	conjunction_positive	5
6182	4	543.5	conjunction_positive	5
6183	4	819.6	conjunction_positive	5
6184	4	764.0	conjunction_positive	5
6185	4	778.1	conjunction_positive	15
6186	4	468.7	conjunction_positive	5
6187	4	794.4	conjunction_positive	5
6188	4	1092.9	conjunction_positive	15
6189	4	628.0	conjunction_positive	15
6190	4	1061.1	conjunction_positive	15
6191	4	691.8	conjunction_positive	1
6192	4	498.8	conjunction_positive	5
6193	4	452.4	conjunction_positive	1
6194	4	1021.6	conjunction_positive	5
6195	4	450.7	conjunction_positive	1
6196	4	1418.5	conjunction_positive	15
6197	4	441.0	conjunction_positive	1
6198	4	487.2	conjunction_positive	5
6199	4	851.6	conjunction_positive	15
6200	4	710.4	conjunction_positive	5
6201	4	448.4	conjunction_positive	1
6202	4	1545.8	conjunction_positive	30
6203	4	1063.7	conjunction_positive	15
6204	4	1223.2	conjunction_positive	15
6205	4	524.0	conjunction_positive	5
6206	4	495.2	conjunction_positive	1
6207	4	983.4	conjunction_positive	15
6208	4	541.4	conjunction_positive	5
6209	4	385.8	conjunction_positive	1
6210	4	1111.0	conjunction_positive	15
6211	4	652.3	conjunction_positive	30
6212	4	499.5	conjunction_positive	15
6213	4	393.9	conjunction_positive	1
6214	4	1115.7	conjunction_positive	30
6215	4	440.8	conjunction_positive	1
6216	4	744.0	conjunction_positive	5
6217	4	413.8	conjunction_positive	1
6218	4	472.8	conjunction_positive	5
6219	4	367.9	conjunction_positive	1
6220	4	571.6	conjunction_positive	30
6221	4	1454.4	conjunction_positive	30
6222	4	590.2	conjunction_positive	5
6223	4	528.8	conjunction_positive	15
6224	4	521.8	conjunction_positive	1
6225	4	1098.1	conjunction_positive	30
6226	4	1080.1	conjunction_positive	15
6227	4	582.5	conjunction_positive	1
6228	4	392.9	conjunction_positive	1
6229	4	851.6	conjunction_positive	15
6230	4	589.7	conjunction_positive	15
6231	4	608.2	conjunction_positive	5
6232	4	434.0	conjunction_positive	1
6233	4	831.4	conjunction_positive	30
6234	4	595.4	conjunction_positive	15
6235	4	1270.0	conjunction_positive	30
6236	4	605.3	conjunction_positive	30
6237	4	463.0	conjunction_positive	15
6238	4	423.1	conjunction_positive	1
6239	4	437.7	conjunction_positive	5
6240	4	494.4	conjunction_positive	15
6241	4	560.2	conjunction_positive	30
6242	4	596.1	conjunction_positive	5
6243	4	924.8	conjunction_positive	30
6244	4	930.2	conjunction_positive	5
6245	4	455.1	conjunction_positive	5
6246	4	815.2	conjunction_positive	5
6247	4	442.0	conjunction_positive	5
6248	4	361.6	conjunction_positive	1
6249	4	325.2	conjunction_positive	1
6250	4	562.6	conjunction_positive	15
6251	4	398.8	conjunction_positive	1
6252	4	1656.7	conjunction_positive	30
6253	4	384.4	conjunction_positive	1
6254	4	507.0	conjunction_positive	15
6255	4	374.3	conjunction_positive	1
6256	4	350.7	conjunction_positive	5
6257	4	838.8	conjunction_positive	5
6258	4	969.6	conjunction_positive	30
6259	4	450.7	conjunction_positive	1
6260	4	1115.0	conjunction_positive	15
6261	4	936.3	conjunction_positive	15
6262	4	511.0	conjunction_positive	15
6263	4	439.4	conjunction_positive	1
6264	4	512.2	conjunction_positive	1
6265	4	422.4	conjunction_positive	1
6266	4	543.1	conjunction_positive	5
6267	4	614.2	conjunction_positive	5
6268	4	861.8	conjunction_positive	30
6269	4	423.7	conjunction_positive	1
6270	4	894.8	conjunction_positive	30
6271	4	439.4	conjunction_positive	1
6272	4	543.4	conjunction_positive	5
6273	4	981.4	conjunction_positive	15
6274	4	839.6	conjunction_positive	15
6275	4	800.0	conjunction_positive	5
6276	4	393.9	conjunction_positive	1
6277	4	567.9	conjunction_positive	1
6278	4	907.2	conjunction_positive	5
6279	4	513.0	conjunction_positive	1
6280	4	630.9	conjunction_positive	5
6281	4	1111.5	conjunction_positive	15
6282	4	423.8	conjunction_positive	1
6283	4	871.7	conjunction_positive	5
6284	4	495.3	conjunction_positive	30
6285	4	485.9	conjunction_positive	15
6286	4	516.2	conjunction_positive	15
6287	4	435.9	conjunction_positive	5
6288	4	1197.5	conjunction_positive	15
6289	4	1055.6	conjunction_positive	30
6290	4	623.3	conjunction_positive	5
6291	4	540.3	conjunction_positive	15
6292	4	479.2	conjunction_positive	5
6293	4	703.6	conjunction_positive	30
6294	4	604.9	conjunction_positive	30
6295	4	558.8	conjunction_positive	5
6296	4	1402.2	conjunction_positive	30
6297	4	993.8	conjunction_positive	5
6298	4	484.3	conjunction_positive	5
6299	4	600.2	conjunction_positive	30
6300	4	474.0	conjunction_positive	30
6301	5	1531.2	conjunction_positive	30
6302	5	1330.3	conjunction_positive	1
6303	5	985.0	conjunction_positive	1
6304	5	1067.7	conjunction_positive	5
6305	5	970.8	conjunction_positive	30
6306	5	926.2	conjunction_positive	30
6307	5	691.6	conjunction_positive	15
6308	5	839.1	conjunction_positive	30
6309	5	1419.6	conjunction_positive	1
6310	5	1052.8	conjunction_positive	15
6311	5	780.7	conjunction_positive	15
6312	5	790.8	conjunction_positive	1
6313	5	928.0	conjunction_positive	30
6314	5	1285.1	conjunction_positive	15
6315	5	716.0	conjunction_positive	15
6316	5	1306.7	conjunction_positive	30
6317	5	720.4	conjunction_positive	5
6318	5	542.1	conjunction_positive	15
6319	5	696.8	conjunction_positive	1
6320	5	790.7	conjunction_positive	30
6321	5	1168.8	conjunction_positive	5
6322	5	758.1	conjunction_positive	5
6323	5	716.2	conjunction_positive	15
6324	5	505.5	conjunction_positive	5
6325	5	879.3	conjunction_positive	15
6326	5	719.4	conjunction_positive	1
6327	5	396.9	conjunction_positive	1
6328	5	599.4	conjunction_positive	5
6329	5	1737.1	conjunction_positive	30
6330	5	1067.6	conjunction_positive	1
6331	5	1115.0	conjunction_positive	15
6332	5	651.0	conjunction_positive	5
6333	5	540.8	conjunction_positive	5
6334	5	929.6	conjunction_positive	15
6335	5	710.4	conjunction_positive	15
6336	5	669.0	conjunction_positive	15
6337	5	1228.3	conjunction_positive	5
6338	5	645.5	conjunction_positive	1
6339	5	1174.2	conjunction_positive	30
6340	5	1105.2	conjunction_positive	15
6341	5	575.2	conjunction_positive	1
6342	5	434.1	conjunction_positive	1
6343	5	650.4	conjunction_positive	15
6344	5	1162.2	conjunction_positive	1
6345	5	1366.2	conjunction_positive	30
6346	5	660.7	conjunction_positive	5
6347	5	708.5	conjunction_positive	5
6348	5	1115.6	conjunction_positive	15
6349	5	894.5	conjunction_positive	5
6350	5	820.7	conjunction_positive	30
6351	5	1030.4	conjunction_positive	30
6352	5	662.5	conjunction_positive	5
6353	5	454.7	conjunction_positive	1
6354	5	695.0	conjunction_positive	30
6355	5	1125.9	conjunction_positive	5
6356	5	1370.7	conjunction_positive	30
6357	5	1406.1	conjunction_positive	5
6358	5	752.0	conjunction_positive	1
6359	5	444.5	conjunction_positive	1
6360	5	1503.8	conjunction_positive	1
6361	5	553.4	conjunction_positive	5
6362	5	749.2	conjunction_positive	30
6363	5	684.6	conjunction_positive	1
6364	5	523.2	conjunction_positive	1
6365	5	1635.7	conjunction_positive	5
6366	5	616.1	conjunction_positive	1
6367	5	985.5	conjunction_positive	30
6368	5	476.5	conjunction_positive	1
6369	5	563.5	conjunction_positive	5
6370	5	815.2	conjunction_positive	15
6371	5	716.3	conjunction_positive	5
6372	5	409.3	conjunction_positive	1
6373	5	452.2	conjunction_positive	15
6374	5	718.4	conjunction_positive	15
6375	5	567.2	conjunction_positive	5
6376	5	516.3	conjunction_positive	5
6377	5	824.5	conjunction_positive	5
6378	5	1106.0	conjunction_positive	15
6379	5	578.8	conjunction_positive	1
